cpf;curso ;area;unidade;turno;mensalidade;situacao_pgto;forma_pgto;genero;idade;pcd;estagio;dps;pegou_certificado
3860196;tecnico em estatistica;Exatas;Unidade Centro;Tarde;1822;pago;3;M;38;sim;sim;DP;nao
4603389;tecnico em nutricao;saude;Unidade Norte;Noite;3695;pago;3;F;38;sim;nao;DP;nao
3206334;tecnico em informatica;Exatas;Unidade Sul;Noite;3496;nao pago;3;M;31;nao;sim;DP;sim
3044112;tecnico em Enfermagem;saude;Unidade Centro;Tarde;3791;nao pago;2;F;20;nao;sim;N/DP;sim
3133045;tecnico em informatica;Exatas;Unidade Centro;Tarde;3794;pago;1;M;37;nao;nao;DP;nao
4122110;tecnico em nutricao;saude;Unidade Norte;Tarde;3402;nao pago;2;M;39;nao;sim;DP;nao
3129073;tecnico em informatica;Exatas;Unidade Norte;Tarde;1862;nao pago;1;F;33;sim;sim;DP;sim
3134460;tecnico em gestao;Exatas;Unidade Centro;Tarde;3684;pago;3;M;44;nao;sim;DP;nao
3058350;tecnico em informatica;Exatas;Unidade Sul;manha;3023;nao pago;2;F;30;sim;nao;N/DP;nao
4414307;tecnico em Direito;juridico;Unidade Centro;Tarde;3176;nao pago;1;F;35;nao;nao;N/DP;sim
3058469;tecnico em Enfermagem;saude;Unidade Sul;Tarde;3334;pago;2;F;35;nao;nao;DP;sim
3800252;tecnico em Direito;juridico;Unidade Centro;manha;3024;nao pago;3;M;18;sim;sim;N/DP;nao
3037493;tecnico em Direito;juridico;Unidade Sul;Noite;1362;pago;3;F;45;nao;sim;N/DP;sim
3792119;tecnico em Radiologia;saude;Unidade Centro;Tarde;1319;pago;3;M;42;sim;sim;DP;nao
4252015;tecnico em mediacao legal;juridico;Unidade Sul;manha;1531;pago;3;F;19;nao;nao;DP;nao
3312660;tecnico em Radiologia;saude;Unidade Sul;Tarde;2546;nao pago;2;F;42;sim;nao;DP;sim
4720545;tecnico em mediacao legal;juridico;Unidade Sul;manha;3147;pago;2;M;19;sim;nao;DP;sim
3577260;tecnico em nutricao;saude;Unidade Centro;manha;2520;pago;1;M;34;sim;sim;N/DP;sim
3831582;tecnico em nutricao;saude;Unidade Norte;manha;3420;pago;3;M;34;sim;sim;N/DP;nao
4452008;tecnico em informatica;Exatas;Unidade Norte;Noite;2771;nao pago;3;M;45;sim;nao;DP;sim
4195540;tecnico em Enfermagem;saude;Unidade Centro;Noite;3669;pago;1;F;25;sim;sim;DP;sim
3370220;tecnico em Enfermagem;saude;Unidade Sul;manha;1522;nao pago;3;M;39;sim;sim;DP;sim
3528651;tecnico em nutricao;saude;Unidade Norte;Noite;3546;pago;2;M;26;nao;nao;DP;sim
4228638;tecnico em informatica;Exatas;Unidade Norte;Noite;3792;pago;2;M;38;nao;sim;DP;nao
4917501;tecnico em Radiologia;saude;Unidade Centro;Tarde;1542;pago;3;F;37;sim;sim;N/DP;nao
4451534;tecnico em gestao;Exatas;Unidade Centro;Tarde;1499;pago;1;M;32;nao;nao;DP;sim
3001175;tecnico em mediacao legal;juridico;Unidade Norte;Tarde;3212;pago;2;F;23;nao;nao;DP;nao
3546677;tecnico em Direito;juridico;Unidade Norte;Noite;2931;nao pago;1;M;34;nao;sim;N/DP;nao
3153943;tecnico em Radiologia;saude;Unidade Norte;Noite;3899;pago;1;M;34;sim;nao;N/DP;sim
3201477;tecnico em Radiologia;saude;Unidade Sul;manha;2853;nao pago;2;F;20;sim;sim;N/DP;sim
4709164;tecnico em gestao;Exatas;Unidade Sul;manha;1363;pago;1;M;18;nao;nao;N/DP;nao
4222826;tecnico em nutricao;saude;Unidade Centro;Tarde;2257;pago;1;M;36;sim;nao;N/DP;nao
3602665;tecnico em Enfermagem;saude;Unidade Centro;Tarde;1502;pago;1;M;25;nao;nao;N/DP;nao
3996001;tecnico em Direito;juridico;Unidade Sul;manha;2433;pago;3;M;33;sim;sim;N/DP;nao
4532932;tecnico em gestao;Exatas;Unidade Sul;manha;2499;pago;3;F;20;sim;nao;DP;sim
3165734;tecnico em nutricao;saude;Unidade Norte;Noite;1549;pago;1;F;19;nao;sim;N/DP;sim
4723733;tecnico em estatistica;Exatas;Unidade Norte;Noite;2542;nao pago;2;M;36;nao;sim;N/DP;nao
3863663;tecnico em nutricao;saude;Unidade Norte;Noite;2587;pago;2;M;36;sim;nao;N/DP;nao
3916430;tecnico em nutricao;saude;Unidade Sul;manha;3463;nao pago;1;M;21;sim;nao;N/DP;sim
4849813;tecnico em Enfermagem;saude;Unidade Sul;Tarde;2517;nao pago;3;M;24;nao;nao;DP;sim
3457272;tecnico em Enfermagem;saude;Unidade Norte;Tarde;3125;nao pago;1;F;30;nao;sim;DP;sim
3825293;tecnico em Direito;juridico;Unidade Centro;manha;2478;nao pago;3;F;25;sim;sim;N/DP;nao
4115914;tecnico em Radiologia;saude;Unidade Norte;Noite;3503;nao pago;1;F;23;nao;nao;DP;nao
3305103;tecnico em estatistica;Exatas;Unidade Norte;Tarde;3194;nao pago;2;F;40;sim;sim;N/DP;nao
3060065;tecnico em Radiologia;saude;Unidade Sul;Noite;1896;pago;2;M;36;sim;sim;DP;nao
4272487;tecnico em gestao;Exatas;Unidade Centro;Noite;3696;nao pago;3;M;45;sim;nao;DP;sim
3214333;tecnico em Direito;juridico;Unidade Sul;Tarde;3896;nao pago;2;M;32;sim;nao;N/DP;nao
3739836;tecnico em mediacao legal;juridico;Unidade Centro;Noite;3101;pago;3;F;41;nao;sim;N/DP;sim
3652595;tecnico em informatica;Exatas;Unidade Norte;manha;3841;nao pago;2;M;32;sim;sim;DP;sim
4273120;tecnico em Enfermagem;saude;Unidade Norte;Tarde;3890;nao pago;3;M;42;nao;nao;DP;nao
4760035;tecnico em estatistica;Exatas;Unidade Norte;manha;2685;pago;2;F;20;nao;nao;DP;sim
4096447;tecnico em informatica;Exatas;Unidade Sul;Tarde;3749;pago;1;F;25;nao;nao;N/DP;sim
3508224;tecnico em mediacao legal;juridico;Unidade Sul;manha;3918;nao pago;3;M;43;sim;sim;N/DP;sim
3856279;tecnico em Direito;juridico;Unidade Centro;Noite;3175;pago;3;F;20;sim;sim;N/DP;sim
3368055;tecnico em Direito;juridico;Unidade Norte;Noite;2787;pago;2;M;35;nao;nao;N/DP;nao
3206797;tecnico em mediacao legal;juridico;Unidade Norte;Noite;3983;pago;3;M;21;nao;sim;N/DP;sim
3457422;tecnico em estatistica;Exatas;Unidade Centro;Tarde;1934;nao pago;1;M;22;sim;sim;DP;sim
4784640;tecnico em Direito;juridico;Unidade Centro;Noite;1363;nao pago;3;F;24;nao;sim;DP;nao
4185980;tecnico em mediacao legal;juridico;Unidade Centro;Tarde;2670;pago;2;F;29;sim;sim;DP;nao
4844259;tecnico em Direito;juridico;Unidade Norte;Noite;2779;pago;1;F;31;sim;sim;N/DP;nao
3838209;tecnico em nutricao;saude;Unidade Centro;manha;1601;nao pago;1;F;36;nao;nao;DP;nao
3474596;tecnico em nutricao;saude;Unidade Norte;Noite;3246;pago;2;M;20;nao;nao;N/DP;sim
4841880;tecnico em Direito;juridico;Unidade Norte;Noite;2443;pago;2;F;29;nao;nao;N/DP;sim
3696128;tecnico em Direito;juridico;Unidade Centro;manha;1984;pago;3;F;32;sim;sim;N/DP;sim
4509525;tecnico em Direito;juridico;Unidade Norte;Tarde;2337;nao pago;1;M;40;sim;nao;N/DP;sim
3323059;tecnico em Radiologia;saude;Unidade Sul;manha;3073;nao pago;1;M;24;sim;sim;DP;nao
4315008;tecnico em Enfermagem;saude;Unidade Norte;manha;1936;pago;1;M;24;sim;nao;N/DP;nao
4621841;tecnico em informatica;Exatas;Unidade Sul;Tarde;2952;nao pago;2;M;44;sim;sim;DP;sim
3409261;tecnico em informatica;Exatas;Unidade Sul;Noite;3974;nao pago;3;M;28;sim;sim;N/DP;nao
4485689;tecnico em estatistica;Exatas;Unidade Sul;Noite;1452;pago;3;M;29;nao;nao;DP;sim
3802541;tecnico em Direito;juridico;Unidade Centro;Noite;3174;nao pago;3;M;37;sim;nao;N/DP;sim
3597001;tecnico em informatica;Exatas;Unidade Centro;Noite;3565;pago;3;M;45;sim;sim;N/DP;nao
4624678;tecnico em estatistica;Exatas;Unidade Sul;Tarde;2438;nao pago;3;F;36;sim;nao;DP;nao
3887126;tecnico em gestao;Exatas;Unidade Norte;Noite;2309;nao pago;3;F;34;sim;nao;DP;sim
3254248;tecnico em estatistica;Exatas;Unidade Centro;Tarde;3351;pago;3;F;30;nao;nao;DP;nao
4859229;tecnico em Direito;juridico;Unidade Sul;Noite;3644;nao pago;3;F;44;nao;nao;N/DP;nao
4453609;tecnico em nutricao;saude;Unidade Sul;Noite;2297;nao pago;3;F;27;nao;nao;N/DP;nao
3798187;tecnico em Direito;juridico;Unidade Centro;Noite;1904;nao pago;1;F;39;sim;sim;DP;nao
3526859;tecnico em informatica;Exatas;Unidade Centro;Noite;3947;pago;1;M;19;nao;nao;N/DP;sim
4857765;tecnico em gestao;Exatas;Unidade Sul;manha;2395;pago;2;F;27;sim;nao;N/DP;sim
4382738;tecnico em mediacao legal;juridico;Unidade Sul;manha;1736;pago;2;F;38;sim;sim;N/DP;sim
4461526;tecnico em Direito;juridico;Unidade Sul;Noite;1528;nao pago;1;M;19;sim;sim;N/DP;nao
3440269;tecnico em Radiologia;saude;Unidade Norte;manha;1906;pago;1;M;19;nao;sim;DP;sim
3904880;tecnico em mediacao legal;juridico;Unidade Centro;manha;1344;nao pago;1;M;20;nao;nao;N/DP;nao
3767362;tecnico em estatistica;Exatas;Unidade Sul;manha;2528;pago;2;M;40;nao;sim;DP;nao
4163629;tecnico em Radiologia;saude;Unidade Norte;Noite;2145;pago;1;M;28;sim;nao;N/DP;nao
3453567;tecnico em estatistica;Exatas;Unidade Centro;manha;1507;nao pago;3;F;24;nao;sim;DP;nao
4434626;tecnico em nutricao;saude;Unidade Centro;Noite;2083;nao pago;2;M;35;sim;nao;N/DP;sim
3195843;tecnico em estatistica;Exatas;Unidade Norte;Tarde;3369;nao pago;2;M;39;nao;nao;DP;sim
3887952;tecnico em estatistica;Exatas;Unidade Sul;Noite;2457;nao pago;3;M;30;sim;nao;DP;nao
3166465;tecnico em gestao;Exatas;Unidade Norte;Tarde;2791;pago;1;F;34;nao;sim;N/DP;nao
4672326;tecnico em Direito;juridico;Unidade Sul;Noite;2348;pago;1;M;23;nao;sim;N/DP;sim
4454662;tecnico em Direito;juridico;Unidade Norte;Noite;2200;nao pago;1;M;44;sim;sim;DP;nao
4496300;tecnico em gestao;Exatas;Unidade Norte;manha;2804;pago;1;M;25;sim;sim;N/DP;nao
4977883;tecnico em Radiologia;saude;Unidade Sul;Noite;1739;nao pago;3;M;40;nao;sim;N/DP;sim
3542461;tecnico em Direito;juridico;Unidade Centro;Noite;3938;nao pago;1;F;35;sim;nao;N/DP;nao
3336470;tecnico em informatica;Exatas;Unidade Centro;manha;2276;pago;2;F;32;sim;nao;N/DP;nao
4724834;tecnico em gestao;Exatas;Unidade Sul;Tarde;2645;pago;1;M;22;nao;nao;DP;nao
4483171;tecnico em Enfermagem;saude;Unidade Sul;Noite;3654;pago;1;M;38;nao;nao;DP;nao
4098780;tecnico em mediacao legal;juridico;Unidade Centro;Noite;2311;nao pago;3;F;40;nao;sim;N/DP;sim
4999596;tecnico em Enfermagem;saude;Unidade Centro;Noite;3854;nao pago;2;F;22;sim;sim;DP;nao
4405593;tecnico em mediacao legal;juridico;Unidade Sul;manha;1759;pago;1;M;30;nao;nao;N/DP;sim
3079309;tecnico em Enfermagem;saude;Unidade Norte;Noite;1771;nao pago;3;M;24;nao;sim;DP;sim
4443856;tecnico em nutricao;saude;Unidade Sul;Noite;2097;pago;2;M;39;nao;sim;N/DP;sim
4603948;tecnico em mediacao legal;juridico;Unidade Sul;Noite;2504;nao pago;1;M;27;nao;sim;N/DP;sim
4234773;tecnico em mediacao legal;juridico;Unidade Norte;Tarde;2373;pago;2;F;27;nao;sim;N/DP;nao
4257428;tecnico em gestao;Exatas;Unidade Centro;Tarde;1846;pago;1;M;26;nao;nao;N/DP;nao
3701595;tecnico em Direito;juridico;Unidade Centro;manha;1525;pago;2;M;18;sim;nao;N/DP;nao
3390248;tecnico em Direito;juridico;Unidade Sul;Tarde;3500;pago;3;M;21;sim;sim;N/DP;sim
3405290;tecnico em estatistica;Exatas;Unidade Sul;Tarde;3615;nao pago;3;F;27;nao;sim;N/DP;sim
4333061;tecnico em nutricao;saude;Unidade Centro;Tarde;1559;nao pago;3;M;44;nao;nao;DP;nao
3479478;tecnico em informatica;Exatas;Unidade Centro;manha;2901;pago;1;F;45;sim;nao;N/DP;nao
4234674;tecnico em Enfermagem;saude;Unidade Centro;Tarde;3756;pago;2;F;20;nao;nao;N/DP;sim
4168465;tecnico em informatica;Exatas;Unidade Sul;Tarde;3075;pago;3;M;38;sim;sim;N/DP;nao
3025534;tecnico em estatistica;Exatas;Unidade Centro;Noite;3201;pago;1;F;24;nao;nao;DP;nao
3303762;tecnico em Direito;juridico;Unidade Centro;manha;2205;pago;2;M;23;sim;sim;DP;nao
4677358;tecnico em Direito;juridico;Unidade Centro;Tarde;1937;nao pago;2;M;33;nao;nao;N/DP;nao
3642051;tecnico em Enfermagem;saude;Unidade Sul;Noite;2420;nao pago;1;M;19;sim;nao;N/DP;nao
3042372;tecnico em informatica;Exatas;Unidade Sul;Noite;2686;nao pago;1;M;42;sim;nao;DP;nao
3128132;tecnico em Enfermagem;saude;Unidade Sul;Noite;2792;pago;2;F;34;nao;nao;DP;sim
3919761;tecnico em Direito;juridico;Unidade Sul;manha;2098;nao pago;2;F;45;nao;nao;N/DP;nao
3334284;tecnico em mediacao legal;juridico;Unidade Sul;manha;1676;nao pago;1;M;43;nao;nao;DP;nao
3496307;tecnico em Direito;juridico;Unidade Sul;Tarde;3161;nao pago;1;M;42;sim;sim;N/DP;sim
3108543;tecnico em informatica;Exatas;Unidade Centro;Noite;3235;pago;2;F;31;sim;sim;N/DP;sim
3072007;tecnico em Direito;juridico;Unidade Norte;Noite;2171;pago;1;M;33;nao;nao;N/DP;nao
4586033;tecnico em mediacao legal;juridico;Unidade Norte;Tarde;1303;nao pago;2;M;36;sim;nao;DP;sim
3534041;tecnico em estatistica;Exatas;Unidade Sul;manha;3610;pago;2;M;41;sim;nao;N/DP;sim
3533878;tecnico em Direito;juridico;Unidade Norte;Tarde;3147;nao pago;3;F;18;nao;nao;DP;sim
3213363;tecnico em Enfermagem;saude;Unidade Centro;Noite;2768;nao pago;2;M;38;sim;sim;DP;nao
4084986;tecnico em informatica;Exatas;Unidade Sul;Tarde;2935;nao pago;2;M;37;nao;nao;DP;nao
3740188;tecnico em mediacao legal;juridico;Unidade Norte;manha;1840;pago;3;M;37;nao;nao;DP;sim
4636790;tecnico em informatica;Exatas;Unidade Sul;Tarde;3507;pago;1;F;21;sim;nao;N/DP;nao
3113422;tecnico em mediacao legal;juridico;Unidade Sul;Noite;3264;nao pago;3;M;43;nao;nao;DP;nao
3246437;tecnico em estatistica;Exatas;Unidade Norte;Tarde;3288;nao pago;2;M;36;nao;nao;N/DP;sim
4089323;tecnico em estatistica;Exatas;Unidade Norte;Tarde;1915;nao pago;3;M;34;nao;sim;N/DP;nao
3011634;tecnico em Direito;juridico;Unidade Sul;Noite;2439;pago;1;F;36;sim;sim;N/DP;sim
3731482;tecnico em mediacao legal;juridico;Unidade Sul;Tarde;3050;pago;2;F;25;sim;nao;N/DP;nao
3431330;tecnico em gestao;Exatas;Unidade Sul;manha;1379;nao pago;1;M;23;sim;nao;N/DP;nao
4836375;tecnico em mediacao legal;juridico;Unidade Centro;Noite;1868;nao pago;2;F;24;sim;sim;N/DP;sim
4070254;tecnico em Enfermagem;saude;Unidade Sul;manha;3943;pago;2;M;36;sim;sim;N/DP;sim
3539217;tecnico em mediacao legal;juridico;Unidade Norte;Tarde;3279;nao pago;2;M;28;sim;nao;N/DP;sim
4324668;tecnico em gestao;Exatas;Unidade Centro;Noite;2346;nao pago;3;M;22;nao;nao;DP;sim
3810567;tecnico em Direito;juridico;Unidade Centro;manha;1790;nao pago;3;F;40;sim;sim;N/DP;nao
4713059;tecnico em mediacao legal;juridico;Unidade Sul;Tarde;1508;nao pago;1;F;27;sim;sim;N/DP;sim
3727804;tecnico em informatica;Exatas;Unidade Sul;manha;1450;nao pago;2;M;44;sim;sim;N/DP;nao
3562506;tecnico em Enfermagem;saude;Unidade Centro;manha;1348;pago;3;F;36;nao;sim;N/DP;sim
3429850;tecnico em nutricao;saude;Unidade Sul;Tarde;3568;nao pago;3;F;40;nao;nao;N/DP;sim
3466403;tecnico em mediacao legal;juridico;Unidade Centro;Tarde;3467;nao pago;2;F;25;nao;sim;N/DP;sim
4717341;tecnico em mediacao legal;juridico;Unidade Centro;Tarde;2115;nao pago;3;M;42;sim;nao;DP;sim
3572895;tecnico em nutricao;saude;Unidade Centro;Tarde;3574;nao pago;2;M;38;nao;sim;DP;nao
3764450;tecnico em informatica;Exatas;Unidade Sul;Tarde;3904;pago;1;F;25;nao;sim;N/DP;sim
4015949;tecnico em mediacao legal;juridico;Unidade Norte;Noite;3522;nao pago;2;M;26;nao;sim;N/DP;sim
4195943;tecnico em informatica;Exatas;Unidade Centro;manha;3365;nao pago;2;M;31;nao;sim;N/DP;nao
4480228;tecnico em Enfermagem;saude;Unidade Centro;Noite;1689;pago;3;F;35;nao;sim;N/DP;sim
3578200;tecnico em informatica;Exatas;Unidade Sul;manha;1397;pago;1;M;33;nao;sim;N/DP;nao
4299841;tecnico em Direito;juridico;Unidade Sul;Noite;2871;pago;1;M;24;nao;nao;DP;nao
3432595;tecnico em estatistica;Exatas;Unidade Sul;Tarde;3014;pago;3;M;36;sim;sim;DP;sim
3550820;tecnico em estatistica;Exatas;Unidade Norte;manha;3216;pago;2;F;24;sim;nao;N/DP;nao
3514074;tecnico em estatistica;Exatas;Unidade Norte;Noite;1331;nao pago;3;F;33;nao;nao;N/DP;nao
3213185;tecnico em Radiologia;saude;Unidade Sul;Tarde;3802;nao pago;3;F;24;sim;nao;DP;sim
3802010;tecnico em Enfermagem;saude;Unidade Norte;Tarde;3087;nao pago;3;F;43;nao;sim;N/DP;sim
3535084;tecnico em Enfermagem;saude;Unidade Norte;Tarde;2413;pago;1;F;31;nao;sim;N/DP;sim
3775971;tecnico em Direito;juridico;Unidade Centro;Noite;1928;pago;1;F;40;nao;sim;DP;sim
3517695;tecnico em Radiologia;saude;Unidade Centro;manha;2158;nao pago;1;F;40;nao;nao;N/DP;nao
3118315;tecnico em Enfermagem;saude;Unidade Norte;manha;3765;pago;3;F;32;sim;sim;N/DP;nao
3467746;tecnico em estatistica;Exatas;Unidade Sul;manha;3299;nao pago;3;F;41;sim;nao;N/DP;nao
4530141;tecnico em mediacao legal;juridico;Unidade Centro;manha;3643;nao pago;3;F;24;nao;sim;N/DP;sim
4362604;tecnico em Enfermagem;saude;Unidade Centro;Tarde;1801;nao pago;2;M;41;sim;sim;N/DP;sim
3919049;tecnico em nutricao;saude;Unidade Centro;manha;2439;nao pago;3;M;36;sim;sim;DP;nao
3751425;tecnico em Enfermagem;saude;Unidade Norte;Noite;3718;pago;2;M;35;sim;sim;N/DP;nao
4599181;tecnico em gestao;Exatas;Unidade Norte;manha;2565;nao pago;1;F;26;nao;sim;DP;sim
3704228;tecnico em Enfermagem;saude;Unidade Sul;Tarde;1750;nao pago;2;M;22;nao;nao;DP;nao
3088796;tecnico em gestao;Exatas;Unidade Norte;manha;1399;nao pago;3;M;30;nao;sim;N/DP;sim
4736821;tecnico em Direito;juridico;Unidade Norte;Noite;3035;pago;2;M;37;nao;nao;DP;nao
3030287;tecnico em gestao;Exatas;Unidade Centro;manha;2878;pago;3;F;31;nao;sim;DP;nao
4394424;tecnico em Direito;juridico;Unidade Centro;manha;1613;pago;1;F;34;nao;sim;N/DP;sim
3365887;tecnico em gestao;Exatas;Unidade Norte;Tarde;2977;pago;2;F;21;nao;sim;DP;sim
3138984;tecnico em nutricao;saude;Unidade Sul;Tarde;3297;nao pago;1;F;30;nao;sim;DP;nao
3244627;tecnico em Direito;juridico;Unidade Centro;manha;1423;nao pago;3;M;35;sim;sim;DP;nao
4845502;tecnico em nutricao;saude;Unidade Sul;manha;3944;pago;1;M;20;sim;sim;N/DP;nao
4198997;tecnico em Radiologia;saude;Unidade Norte;Tarde;1741;pago;3;M;28;nao;nao;DP;sim
3335312;tecnico em mediacao legal;juridico;Unidade Norte;Tarde;2284;pago;1;F;36;nao;nao;DP;sim
3606780;tecnico em nutricao;saude;Unidade Sul;Tarde;3380;nao pago;2;F;22;nao;nao;N/DP;sim
3574534;tecnico em Direito;juridico;Unidade Sul;manha;2147;pago;1;M;39;nao;nao;N/DP;nao
4923699;tecnico em nutricao;saude;Unidade Centro;Noite;3745;nao pago;1;M;21;nao;nao;N/DP;sim
3091183;tecnico em nutricao;saude;Unidade Sul;Noite;3637;pago;1;F;34;nao;nao;N/DP;sim
4802661;tecnico em nutricao;saude;Unidade Sul;manha;3171;pago;1;F;23;nao;nao;DP;nao
4969640;tecnico em estatistica;Exatas;Unidade Centro;Noite;1877;nao pago;2;M;22;nao;sim;N/DP;nao
4298676;tecnico em mediacao legal;juridico;Unidade Sul;manha;1489;pago;3;F;35;nao;nao;N/DP;nao
3315717;tecnico em Enfermagem;saude;Unidade Centro;Tarde;2981;pago;2;F;41;sim;sim;N/DP;sim
4717649;tecnico em Radiologia;saude;Unidade Sul;Noite;1610;pago;1;M;40;nao;nao;N/DP;nao
3079319;tecnico em nutricao;saude;Unidade Norte;Noite;1744;nao pago;2;F;40;sim;sim;N/DP;sim
3683545;tecnico em Direito;juridico;Unidade Sul;manha;3373;pago;2;F;33;sim;sim;DP;sim
3677269;tecnico em estatistica;Exatas;Unidade Sul;Noite;2403;nao pago;1;F;41;nao;sim;DP;nao
4511644;tecnico em Enfermagem;saude;Unidade Norte;Tarde;3077;nao pago;2;M;36;nao;nao;N/DP;nao
4351273;tecnico em nutricao;saude;Unidade Sul;Noite;1309;pago;2;M;39;nao;nao;N/DP;sim
4974661;tecnico em Radiologia;saude;Unidade Sul;Noite;2827;nao pago;1;M;34;nao;sim;DP;nao
3500569;tecnico em estatistica;Exatas;Unidade Norte;manha;3509;pago;2;M;41;sim;nao;DP;sim
4603152;tecnico em gestao;Exatas;Unidade Centro;Noite;1715;pago;1;M;42;sim;sim;DP;nao
3304664;tecnico em Radiologia;saude;Unidade Norte;Noite;3760;nao pago;2;F;22;nao;sim;DP;sim
3844520;tecnico em mediacao legal;juridico;Unidade Centro;manha;2204;nao pago;3;F;32;nao;sim;N/DP;nao
3051415;tecnico em estatistica;Exatas;Unidade Sul;Noite;2216;nao pago;3;F;24;sim;sim;N/DP;sim
4568295;tecnico em Radiologia;saude;Unidade Norte;manha;3879;pago;2;M;25;sim;nao;DP;nao
4591087;tecnico em estatistica;Exatas;Unidade Sul;manha;2047;nao pago;3;M;35;sim;sim;N/DP;nao
4421217;tecnico em Enfermagem;saude;Unidade Norte;manha;2904;pago;3;M;21;sim;sim;N/DP;sim
3336498;tecnico em Direito;juridico;Unidade Norte;Noite;1773;nao pago;2;M;38;sim;sim;DP;nao
3553036;tecnico em mediacao legal;juridico;Unidade Centro;Noite;2872;pago;2;M;19;sim;sim;N/DP;nao
4790941;tecnico em mediacao legal;juridico;Unidade Centro;Tarde;3560;nao pago;2;F;20;sim;nao;N/DP;sim
4728465;tecnico em Direito;juridico;Unidade Sul;manha;3884;nao pago;1;M;23;sim;nao;N/DP;nao
4515182;tecnico em Enfermagem;saude;Unidade Centro;manha;3328;pago;2;M;36;nao;nao;N/DP;nao
4587737;tecnico em nutricao;saude;Unidade Norte;Noite;1399;nao pago;1;M;25;sim;nao;N/DP;sim
4184304;tecnico em Direito;juridico;Unidade Sul;manha;2062;pago;3;F;18;nao;nao;N/DP;nao
3268945;tecnico em estatistica;Exatas;Unidade Norte;Tarde;2276;pago;2;M;39;nao;sim;DP;nao
3009613;tecnico em informatica;Exatas;Unidade Sul;Tarde;3410;pago;3;M;45;sim;sim;DP;sim
3880547;tecnico em informatica;Exatas;Unidade Centro;Tarde;2661;nao pago;1;M;26;sim;nao;DP;nao
3958413;tecnico em gestao;Exatas;Unidade Centro;Tarde;1932;pago;2;F;35;sim;sim;DP;sim
3692891;tecnico em informatica;Exatas;Unidade Norte;Tarde;1306;pago;2;F;32;sim;sim;DP;nao
4736062;tecnico em nutricao;saude;Unidade Norte;Tarde;3460;nao pago;2;M;25;sim;nao;N/DP;sim
3541918;tecnico em gestao;Exatas;Unidade Norte;Tarde;1548;pago;1;M;44;sim;sim;DP;sim
4561585;tecnico em Radiologia;saude;Unidade Centro;Tarde;1352;nao pago;3;M;19;sim;sim;DP;nao
4664994;tecnico em mediacao legal;juridico;Unidade Centro;Noite;3131;pago;2;F;20;sim;nao;N/DP;sim
4556047;tecnico em informatica;Exatas;Unidade Sul;Tarde;1934;pago;2;M;20;nao;nao;DP;sim
3985719;tecnico em mediacao legal;juridico;Unidade Centro;Tarde;2329;pago;3;F;42;nao;nao;DP;sim
4470328;tecnico em estatistica;Exatas;Unidade Norte;Tarde;3066;nao pago;1;F;25;nao;nao;N/DP;nao
3723127;tecnico em estatistica;Exatas;Unidade Centro;Noite;1799;nao pago;1;M;37;nao;sim;N/DP;nao
3445676;tecnico em Direito;juridico;Unidade Norte;manha;1714;nao pago;1;F;24;sim;sim;N/DP;nao
4869594;tecnico em gestao;Exatas;Unidade Sul;manha;2280;nao pago;2;F;36;nao;sim;N/DP;sim
3561538;tecnico em Direito;juridico;Unidade Sul;manha;3874;pago;1;M;35;nao;sim;N/DP;sim
4052362;tecnico em Direito;juridico;Unidade Sul;Noite;3832;pago;2;F;44;nao;nao;N/DP;nao
3745870;tecnico em Enfermagem;saude;Unidade Norte;Tarde;2628;nao pago;2;M;31;nao;sim;N/DP;sim
4581117;tecnico em Direito;juridico;Unidade Centro;Noite;1338;pago;1;F;29;sim;nao;N/DP;sim
3675074;tecnico em nutricao;saude;Unidade Norte;manha;1785;pago;3;F;22;nao;sim;N/DP;sim
3110308;tecnico em nutricao;saude;Unidade Norte;Tarde;3876;pago;2;M;28;sim;sim;DP;sim
4721060;tecnico em informatica;Exatas;Unidade Centro;manha;1922;pago;2;F;26;sim;nao;N/DP;sim
4175875;tecnico em nutricao;saude;Unidade Sul;Noite;3824;pago;2;M;36;sim;sim;DP;sim
4299465;tecnico em Enfermagem;saude;Unidade Centro;manha;1702;nao pago;3;M;25;nao;nao;DP;sim
4546408;tecnico em mediacao legal;juridico;Unidade Centro;manha;3978;pago;1;M;25;sim;sim;N/DP;nao
4760112;tecnico em mediacao legal;juridico;Unidade Sul;Tarde;1711;nao pago;3;F;28;nao;sim;N/DP;sim
